,dec,ra,psi,phase,redshift,mass_1,mass_2,geocent_time,luminosity_distance,theta_jn
33436,-0.790218682,0.711864189,0.193004333,1.439134663,2.476803968,7.713381041,6.577610754,1128287018,20553.04738,1.357818329
77170,-0.8986354,0.12128418,5.512217779,2.48498345,1.393985187,6.782777684,22.66400424,1118922175,10126.39936,2.581306199
40140,-0.616768765,1.231490384,4.784979877,0.778908587,2.184045906,15.38798153,27.35239735,1117665458,17625.66922,2.298298698
64688,-0.725493363,0.398817368,2.978971116,4.469417312,3.412385317,6.496284447,5.521520836,1122102186,30276.92754,1.726013113
26959,-0.599678081,0.489256797,3.500667484,4.867004245,3.539869423,48.49335066,16.40041628,1123342614,31637.28107,0.258889314
60921,0.164810611,1.200261399,4.551445174,5.286698934,2.936459317,5.797702803,8.087325118,1116251443,25268.38875,0.858235593
43917,-0.100933203,2.184180986,0.42450799,1.459454515,1.362762661,48.46082333,10.57238335,1118345993,9845.551302,1.12455354
93500,-0.937814629,4.350307856,0.697670767,1.219625475,1.193014428,23.11015919,20.38336439,1125865126,8345.3893,0.534434926
10360,1.04881255,1.372241058,6.145210711,0.860323379,2.28439035,13.81001768,5.388959917,1105175266,18621.60691,2.622889739
2738,-1.034722463,0.281445604,6.159623171,5.721308669,1.097222093,5.099952505,44.37311649,1113538360,7520.670142,1.43911401
82913,0.240297621,3.438770275,6.152025421,4.154335948,0.907297645,6.37365447,9.102524858,1111787743,5939.663281,0.948925996
21685,-0.708387955,1.032927176,0.488310678,3.728091425,1.133413711,5.647899282,8.304080759,1121113489,7830.268847,0.73473741
15494,-0.253814128,3.327632379,1.522867309,4.218738475,2.552906321,32.35083448,14.41861162,1112269342,21324.31864,0.315966387
96619,-0.544612922,0.724486291,1.683274305,5.651303596,2.374056667,15.74495257,5.59965357,1109721302,19518.24925,1.840666389
64377,-0.625075895,0.146379245,5.497805827,4.860589101,1.966537329,9.159669176,12.04291953,1118948698,15496.2635,1.276150893
50101,-0.246648089,4.558680733,3.649785324,1.966239904,0.639183329,39.83185017,14.84031798,1109294367,3857.462811,0.33273963
71765,-0.717307454,2.604059024,1.647757897,0.519521561,1.103991138,26.36399967,8.150579553,1112609551,7578.386197,2.981711928
57827,0.073097984,2.011295967,3.293094321,4.383521086,1.256056719,40.21519474,22.02588975,1119535476,8897.036181,1.672101447
83301,-0.623172599,6.218142472,1.872087787,5.344832532,5.929691885,12.08774758,55.02169526,1126942791,58200.69965,1.666206138
52041,0.34243295,5.675968338,4.466224256,4.017068563,1.372129847,16.06768827,20.07214208,1107887585,9929.65761,1.53961848
5515,0.483229172,6.040286999,0.560276849,5.397598331,6.924940286,12.03290016,6.680478047,1113930459,69697.07491,0.86885245
75713,0.115998866,2.069559065,2.236064087,3.100057561,2.010149671,8.819392316,7.930129454,1111399919,15919.81739,2.648399526
41190,0.306565282,1.846615925,6.065911089,0.198406754,2.59662589,6.342749493,15.19122228,1109068159,21769.18704,2.502713761
23721,0.673179597,2.530770194,3.914885333,5.808057746,1.473722524,15.51931249,25.0855419,1116269390,10850.02001,1.096056491
62009,-0.906268788,1.623553769,4.637746256,4.939915393,1.678178825,13.84389336,9.806853961,1121049055,12743.90623,1.827002271
47752,-0.278910337,3.122772949,4.687576339,6.180008398,3.269969316,13.13553347,9.91632386,1120952619,28766.18901,1.863520314
59935,0.512831099,3.258950617,6.124812347,5.152134486,1.294835675,7.182444731,55.15999905,1119347654,9239.659891,1.761467917
59999,0.981652305,1.571738206,3.493200332,0.543099096,1.737472132,5.238031972,7.549312641,1127658168,13302.58825,0.595079269
56299,0.513571818,5.200916722,5.492151369,2.048492848,0.713665254,6.763872498,10.24842953,1130016154,4415.682061,1.215902608
15473,-0.044275906,0.596346146,4.079543099,2.407498164,2.233013812,17.20170788,13.95479205,1122675775,18110.67087,2.095749976
23054,0.14144773,4.719899868,1.509848829,2.257660447,0.886927268,31.58266627,53.42134666,1129869449,5774.840303,0.342710516
38063,-0.146293512,3.150711265,1.709492711,3.509633562,0.812043689,25.09762475,8.522807813,1123685613,5177.68798,2.379662341
29673,-0.784016987,4.846844799,0.031295752,5.264179535,4.564047053,5.778817133,15.79234223,1126060489,42802.57276,1.683922998
53458,-0.94896796,4.693852294,4.826185815,4.649468208,1.928970368,5.242378838,8.881850641,1123272274,15132.86815,0.984090259
25995,0.00230385,1.47073403,1.334308268,4.089807178,1.901888966,12.46372844,17.06461123,1108389083,14871.75312,1.660076915
72835,-0.105295632,2.909139347,3.375789607,1.872578288,2.223498689,11.41282982,22.51310188,1110096266,18016.27542,1.033928188
12234,-0.788852807,5.55515503,0.186395929,4.444275479,2.213177909,5.470225786,46.27996718,1126310615,17913.97041,1.729246973
96397,0.924941981,5.122745773,1.237112523,6.048137606,0.892830973,6.077704313,8.416242407,1128880983,5822.507275,0.508719174
31838,-0.305034032,0.403995474,2.633760795,3.419286217,1.260800172,12.38959197,24.09315555,1115760625,8938.81425,0.955117406
54395,0.39086725,1.420957602,0.036429372,4.179842609,1.069836367,6.010981624,13.00555772,1124551052,7288.074514,0.389665444
1164,-0.335770753,0.400155552,0.241906816,3.117946809,2.949683443,15.63159812,19.59223674,1109521414,25405.94235,2.034015848
70264,-0.590886547,5.746679368,0.302857578,1.000950989,1.94391499,11.86938269,9.920682351,1129670999,15277.26876,1.025692489
46297,-0.60782842,5.283734736,4.475308371,2.234077252,4.14636157,23.51429312,10.4789379,1107152498,38202.34297,2.15682254
33944,0.703518403,2.17959844,5.049479966,0.856700655,1.460620626,10.36687537,6.197289541,1115384630,10730.50738,0.801530188
39722,-1.2683738,0.736705727,0.551475716,0.450576468,0.830599666,40.19215326,28.1583689,1105924120,5324.341398,1.86322732
79089,1.029667058,3.565761213,5.321084565,4.915787814,1.013704607,5.228941952,35.00797469,1130435177,6816.02193,1.488115305
80289,0.043751998,4.434844107,0.711178835,4.386318767,1.548041225,14.34581993,52.93601037,1135306310,11532.30402,2.46005675
73876,-0.642871764,5.021078944,1.802699269,1.619692661,0.966356775,14.96166959,6.336681874,1116073719,6422.969564,1.520931366
33458,-0.079080595,5.142728562,1.07152274,5.280599787,1.659927368,11.32544433,9.269396522,1130282100,12572.74917,1.776118913
78451,0.015784977,1.83130197,0.02032249,3.232825956,1.687694084,6.663851367,6.910355288,1110791046,12833.2916,2.152607531
68635,-0.136155062,3.965512554,5.941424495,4.893393873,2.875493331,5.220614203,15.1658668,1115134382,24635.52488,2.979013513
43919,0.555976964,1.460167513,6.23300689,0.204169556,2.635305456,26.17316515,5.805098232,1123721278,22163.82849,1.078877331
39347,0.072213935,1.488950632,4.892292006,5.822988513,2.301154323,6.760190359,13.16363588,1126936465,18788.77366,0.325467757
70567,0.291229442,6.028096581,4.42356073,2.638591454,0.615421612,33.72725924,6.171107244,1105306917,3683.034444,1.86785958
87698,0.157758253,1.811647996,4.608219088,5.440538081,1.481612244,13.07598886,12.8648808,1131583574,10922.10162,0.177243092
7385,0.649733469,4.109431507,5.541773696,1.521393292,1.71370906,14.97109974,5.659542433,1107385024,13078.20495,1.603306942
60975,0.520914146,2.256660572,3.235340219,0.376611688,4.013822192,29.04046509,8.364697321,1134298087,36755.37156,1.606787043
83049,-0.179903897,0.294019294,4.456116227,1.225408951,1.070510007,8.723621599,8.754725845,1113545579,7293.778285,2.032557213
6559,-1.082273164,0.228523636,0.874839215,1.691896014,0.798808764,5.634919242,6.99529994,1124691784,5073.637343,1.087283056
21833,-1.027420479,4.036030819,3.692949648,4.494981254,3.664329387,5.253322579,6.687630748,1112441482,32972.31366,0.54591559
76028,0.164923172,3.896208461,4.25231377,2.904804361,0.849378168,7.724175659,8.722496176,1118979249,5473.650952,0.209696607
15294,-1.184984108,1.622257409,3.411375105,0.37279227,1.125875004,59.91945255,6.535309866,1126054219,7765.575699,1.653463869
85241,0.760978336,5.239891584,0.677386715,3.388192739,1.582618124,5.555985163,20.44615564,1122487329,11852.18536,1.59330357
53847,-0.637821783,3.840685112,5.542774746,5.234834598,3.374218206,8.934878098,19.14436452,1123273144,29871.1075,2.380998644
44938,1.002520643,1.644766541,6.12611976,4.773720932,2.962800144,10.04539375,15.46024716,1122126832,25542.47556,1.106239721
31251,-0.626125973,0.63801354,1.513607445,4.130829029,8.206404168,5.133686617,11.60223835,1120335837,84763.11366,2.408714728
13932,0.410930021,4.711640777,5.857811313,2.541082778,4.641592659,31.67006408,28.33333504,1110939173,43662.94136,1.823722577
93119,-0.786826324,2.009815047,4.37434852,5.192236899,1.669119542,23.73052812,34.06551179,1131624076,12658.90207,0.936299273
25108,0.251242786,4.333301774,1.376548848,1.720331798,1.581638782,15.82891087,9.074742195,1130854058,11843.1044,1.05242037
23198,0.610989581,5.785815331,0.717264531,5.35913524,0.987751454,12.81230909,8.098124215,1107661885,6599.976851,2.13219032
64710,1.19488246,0.244018639,0.481989888,4.025317476,2.84676438,12.70374312,6.104515277,1116264005,24338.0455,0.828684113
68067,0.33475537,4.869806531,0.86150948,2.184601346,1.18487244,17.27829787,7.676239318,1107486539,8274.643418,0.293145814
93405,-0.883346073,6.222556978,4.012722673,0.378281062,0.922137508,13.0702571,14.28439776,1118148869,6060.352867,1.417155441
37887,-0.085721307,3.844123476,4.420892429,4.422676702,1.130396279,7.564034004,6.264080441,1105095540,7804.362133,1.845978889
54719,0.231967789,1.559252736,2.82139541,3.681721243,1.308542312,6.379059467,16.09507705,1107812146,9361.34076,1.991711458
56059,-0.39540302,4.811254155,1.624843114,4.902268945,1.748150019,5.207410127,38.46953176,1114914434,13403.61969,2.293060197
96001,-0.170486749,3.621975254,0.30938383,1.738646764,1.760911472,5.141544036,48.47587165,1131180908,13524.53038,1.017023456
37890,-0.346029582,1.53829406,5.428199927,2.693878387,2.187269661,8.678367417,9.101330679,1117417809,17657.53826,0.641665285
84670,0.280132696,3.755067323,1.481951882,3.669652346,2.468125136,20.85996943,36.65902332,1110530022,20465.34678,1.476425942
8509,0.059620813,4.194803391,0.102733248,0.246081226,2.130419435,38.92003463,14.08113678,1126217027,17096.81244,0.220141796
1008,0.893840455,3.271151973,5.356735408,0.68707556,3.102471125,5.286217754,21.09513558,1114360450,27002.178,1.510891742
16382,0.524946945,0.577443313,0.315513161,4.102633114,2.70707284,21.06742594,6.558251241,1105328519,22898.62382,2.051176475
15310,1.35070173,5.927983763,3.713416951,4.99399647,2.119760876,7.110897511,14.95792792,1130425261,16991.99033,1.88722928
78552,0.489323409,5.406195868,1.846746035,0.57113647,1.441782769,19.41468705,7.708902842,1120814448,10559.08882,0.638188007
44139,0.952757976,4.018272815,0.645522691,2.6272587,1.523631656,5.698340849,6.284984233,1106665305,11307.40708,1.023137262
61348,-0.72987066,0.109118166,0.990186414,3.812804506,1.532212249,16.71706378,5.076413072,1128682397,11386.37587,1.053994745
79787,1.26911317,1.389416726,3.093196663,2.723780382,1.679399942,5.646306711,5.412862639,1106849197,12755.3714,2.697550063
95643,-0.388122944,1.310378545,2.74357406,1.041901561,2.795468897,8.780485148,18.36459672,1128036670,23808.10833,2.688932636
30657,-0.450052232,3.858771034,3.509349084,4.492481157,1.035110362,9.370721074,21.90552616,1126074173,6995.278555,0.812028458
72467,-1.40994267,1.435619945,1.447168862,2.681050264,3.957550883,13.06144077,6.202578145,1116619765,36143.02191,0.736278476
64497,-0.960373704,2.06969116,3.433084826,5.248254153,2.805168868,28.62226181,29.62871553,1115088430,23908.19901,2.361452321
21650,-0.213704168,3.929485665,2.001894402,3.291619632,0.357661604,39.62926797,5.625090984,1116662115,1922.432384,1.646651374
97271,0.209318147,5.984285788,2.950940442,5.333680907,2.033668365,16.97176802,13.77048301,1126578643,16148.95841,0.8397816
86524,0.772049735,1.608567894,2.985634208,1.770834418,2.292618322,9.707562265,12.39541227,1110750676,18703.62711,1.03518315
81604,0.389532287,4.247957894,0.916501682,0.274381207,3.307348518,6.149879125,36.70313407,1122167515,29161.76311,1.215367825
62918,-0.278224829,3.232558444,3.177480658,2.536226911,4.243653448,9.099306268,38.02898008,1123174784,39268.5508,0.663143116
40782,-1.059333808,2.983390338,2.638171733,4.792502693,3.800101625,33.82222203,5.515410755,1124255936,34436.16059,1.590209887
3725,0.305881365,5.786423954,1.134763161,1.258577792,2.242035803,56.5718439,16.19163197,1131319477,18200.24162,1.299147404
3411,-0.550614108,4.814476219,5.002450605,0.517115303,1.668067938,21.66148268,28.57953447,1113035848,12649.04097,1.999920593
98094,1.161858508,2.796574992,2.696225258,3.433978281,1.818269909,5.755079916,12.45390807,1122334486,14070.16017,2.073874817
47356,-0.45014272,0.781915278,4.469807726,0.886706459,1.804984281,8.60371047,5.041218592,1111165572,13943.46618,0.744731863
91654,-0.955066104,3.179236241,0.002734115,6.123661879,0.871159861,39.85125584,10.16390244,1114600443,5647.945397,1.201659084
85411,1.168509295,1.838287385,1.573428427,0.503350194,2.892488925,5.70855387,7.984729497,1112426694,24811.73499,1.100595668
13266,0.034041069,4.602183645,3.920633087,5.771145086,1.487683637,5.826364125,28.91767279,1106081547,10977.62828,2.192612857
97810,0.389163531,1.509732919,1.445101742,4.143473681,1.765531772,14.44595037,10.46416968,1131077641,13568.35026,2.624518398
38547,-0.319885441,1.313201091,4.381084511,0.332738467,2.091169055,5.729353235,6.927782364,1129080950,16711.28851,1.483626951
97668,-1.347912456,2.182820547,2.909484846,5.471740935,0.96116327,25.45148883,7.521471944,1128400755,6380.152996,2.555076553
68807,-0.490986897,0.591499973,3.715142347,5.01248437,3.284272567,43.48806589,16.7451125,1122438732,28917.47599,0.914098375
63751,0.399367552,1.076550463,1.724385893,1.458217004,1.850530845,48.52580212,19.61764717,1132098376,14378.57422,1.855482785
45371,-0.136584482,1.787413106,2.737385684,4.400812643,2.110158888,5.01733185,5.17727301,1109687570,16897.64301,2.714086366
6152,0.350177252,5.329613076,5.544995128,0.843735749,3.957324856,9.272728211,46.80658144,1119377108,36140.5647,1.575705967
25371,0.646684709,3.710021677,5.505931834,4.633234506,2.134346798,8.388838336,44.82117024,1116309768,17135.46086,1.850149857
62099,-0.59344066,2.059478122,0.316607008,3.755801258,4.029513629,27.37549713,6.166649955,1113707416,36926.34042,1.32155487
99418,0.532216266,5.93837064,2.597631978,1.80159925,2.730766449,5.122827123,11.45358302,1110720210,23141.92836,1.070562923
73536,0.479853232,1.136219064,4.173609543,0.349174271,3.40607653,7.727059413,33.57448016,1110449853,30209.80104,2.033630012
79415,-0.02054765,2.591547238,1.699896918,0.382447417,0.83422514,5.329040311,25.41193632,1111526472,5353.098126,1.740993167
94333,-0.120743442,5.774293864,1.809573498,1.567210604,3.012404108,7.99674279,35.02738588,1126306279,26059.67301,2.474661457
30270,-0.116018868,2.391633968,4.673513934,2.475237109,2.720498436,18.44337598,5.964153368,1113376997,23036.44532,0.861073532
37293,-1.498491701,2.767811303,6.02911528,0.742913435,2.368725394,6.614678693,10.42507681,1111903325,19464.76733,0.807837141
27394,0.469876659,1.450276851,4.126269165,1.058313116,1.198976878,55.43498942,31.05055111,1104168852,8397.270994,0.858805222
44910,-0.995303661,5.030526466,3.077444658,2.924325078,1.170411069,5.238334797,13.96013085,1114792384,8149.278035,2.293069315
15535,-0.625657856,2.824364088,0.386434752,3.742074596,1.278585376,8.374316948,9.579240958,1115072273,9095.786477,1.155108619
49607,0.570574849,0.758473218,5.347536991,4.822928575,1.32541881,31.22180061,13.27554504,1109854138,9511.568602,1.18474076
2054,-0.556567671,5.597471266,5.323069414,4.144057987,1.914372666,5.882560683,8.483642012,1115743835,14992.0296,2.221080323
51636,-0.612016756,3.190557328,1.273774026,5.061805381,2.194711081,20.70354714,20.97018702,1118544156,17731.13469,1.51096324
38496,0.90577952,4.003341832,4.828308499,2.75303299,2.937470512,11.46174429,52.2261516,1130219311,25278.90344,0.909381994
86817,-0.415546022,6.041889693,2.460175746,4.314776288,1.194078628,6.175587461,13.90594348,1123132650,8354.644767,1.305188542
34148,-0.678912004,5.449756885,0.666345577,2.97774501,3.540517557,7.05985831,19.31258626,1130708258,31644.21583,1.910070928
45200,1.034667603,3.128305711,2.391544752,3.170141408,2.754403442,9.658862665,21.56631446,1132632209,23384.99891,1.413060828
5447,0.930833326,5.101520904,5.24240599,5.599946041,1.168202004,40.06602117,13.91062795,1106706387,8130.160594,2.154296413
67000,0.828422354,4.082599712,3.144913698,3.869439508,1.134325798,7.000853665,7.64441781,1107078635,7838.103076,0.506594125
80400,-0.772512511,5.396015321,5.517970903,4.06117492,0.461781356,19.34584806,7.271423523,1109170564,2602.481724,1.188313578
72584,-0.192458308,2.743224108,4.578507686,1.237883875,0.533268783,5.942333882,6.086094791,1122363549,3094.625918,1.824713774
3557,0.779305645,0.689985493,2.396523081,3.87437559,2.213125895,9.996211682,44.24967626,1120985952,17913.45503,1.136997832
60402,-0.925068021,4.213318095,4.252844702,1.287463839,2.956185925,26.13129702,8.903647343,1123798350,25473.61537,1.325013683
76650,0.724604425,4.345927375,4.459018595,4.692750913,0.430657091,6.435067625,9.34214768,1121701380,2394.438244,1.347544751
64919,-0.668301586,2.773508642,0.897844594,0.924116955,3.155610144,52.4176867,21.10012548,1105671285,27560.26242,2.369602847
